"periode_data","tahun","periode","waktu_sampling","nama_lokasi","kecamatan","lintang_selatan","bujur_timur","parameter","satuan","baku_mutu","nilai"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Fluorida F-","mg L","1,5","0,08"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Kesadahan CaCO3","mg L","500","164,06"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Mangan Mn","mg L","0,5","0,12"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Nitrat sebagai N","mg L","10","0,07"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Mangan Mn","mg L","0,5","0,03"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Nitrat sebagai N","mg L","10","2,66"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Sulfat SO42-","mg L","400","3536"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Total Coliform","CFU 100 ml","50","200"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","E. Coli","CFU 100 ml","50","200"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Nilai IP","-","-","4,11"
"2022","2022","2","Agustus-September 2022","Bungur","Senen","-6,168777778","106,8464722","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","pH","-","6,5-8,5","6,74"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","TDS ppm","mg L","1000","210"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Turbidity NTU","NTU","25","1,47"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Warna","TCU","50","13"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Besi Fe","mg L","1","0,03"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Fluorida F-","mg L","1,5","0,1"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Kesadahan CaCO3","mg L","500","81,95"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Mangan Mn","mg L","0,5","0,13"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Nitrat sebagai N","mg L","10","1,3"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,06"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Sulfat SO42-","mg L","400","28,58"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Total Coliform","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","E. Coli","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Nilai IP","-","-","1"
"2022","2022","2","Agustus-September 2022","Kenari","Senen","-6,190638889","106,8464694","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","pH","-","6,5-8,5","7,14"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","TDS ppm","mg L","1000","411"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Sulfat SO42-","mg L","400","14,16"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Total Coliform","CFU 100 ml","50","600"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","E. Coli","CFU 100 ml","50","600"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Nilai IP","-","-","4,57"
"2022","2022","2","Agustus-September 2022","Karet Tengsin","Tanah Abang","-6,212277778","106,8153194","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","pH","-","6,5-8,5","6,805"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","TDS ppm","mg L","1000","415"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Turbidity NTU","NTU","25","0,55"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Warna","TCU","50","14"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Besi Fe","mg L","1","0,03"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Fluorida F-","mg L","1,5","0,02"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Kesadahan CaCO3","mg L","500","156,31"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Mangan Mn","mg L","0,5","0,03"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Nitrat sebagai N","mg L","10","2,18"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,16"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Seng Zn","mg L","15","0,009"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Sulfat SO42-","mg L","400","15,76"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Total Coliform","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","E. Coli","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Nilai IP","-","-","2,51"
"2022","2022","2","Agustus-September 2022","Kebon Kacang","Tanah Abang","-6,189817","106,816191","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","pH","-","6,5-8,5","7,105"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","TDS ppm","mg L","1000","415"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Turbidity NTU","NTU","25","0,05"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Warna","TCU","50","23"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Besi Fe","mg L","1","0,12"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","Organik KMNO4","mg L","10","3,71"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","pH","-","6,5-8,5","6,16"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","TDS ppm","mg L","1000","349"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","Nilai IP","-","-","1,170280643"
"2022","2022","1","Maret - April 2022","Cijantung","Pasar Rebo","-6,324722222","106,8619444","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Warna","TCU","50","5"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Fluorida F-","mg L","1,5","0,16"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Kesadahan CaCO3","mg L","500","93,96"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Mangan Mn","mg L","0,5","0,2"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Nitrat sebagai N","mg L","10","2,99"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Krom Heksavalen Cr-VI","mg L","0,05","0,017"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Sulfat SO42-","mg L","400","23,1"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Organik KMNO4","mg L","10","4,77"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","pH","-","6,5-8,5","5,92"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","TDS ppm","mg L","1000","211"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Nilai IP","-","-","1,425673072"
"2022","2022","1","Maret - April 2022","Gedong","Pasar Rebo","-6,301111111","106,8658333","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Warna","TCU","50","4"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Fluorida F-","mg L","1,5","0,14"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Kesadahan CaCO3","mg L","500","78,67"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Mangan Mn","mg L","0,5","0,08"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Nitrat sebagai N","mg L","10","3,54"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Kalisari","Pasar Rebo","-6,337222222","106,8558333","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Sulfat SO42-","mg L","400","21,97"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Timbal Pb","mg L","0,05","0,04"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","pH","-","6,5-8,5","7,69"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","TDS ppm","mg L","1000","168"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Turbidity NTU","NTU","25","0,35"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Nilai IP","-","-","0,576331912"
"2022","2022","1","Maret - April 2022","Pinang Ranti","Makasar","-6,287222222","106,8813889","Kategori","-","-","baik"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Warna","TCU","50","7"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Fluorida F-","mg L","1,5","0,06"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Kesadahan CaCO3","mg L","500","50,26"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Mangan Mn","mg L","0,5","0,34"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Nitrat sebagai N","mg L","10","2,54"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Krom Heksavalen Cr-VI","mg L","0,05","0,011"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Sulfat SO42-","mg L","400","7,97"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Organik KMNO4","mg L","10","4,77"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Total Coliform","CFU 100 ml","50","1400"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","E. Coli","CFU 100 ml","50","1400"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","pH","-","6,5-8,5","5,03"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","TDS ppm","mg L","1000","187"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Turbidity NTU","NTU","25","0,26"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Nilai IP","-","-","5,88232527"
"2022","2022","1","Maret - April 2022","Cibubur","Ciracas","-6,35","106,8761111","Kategori","-","-","cemar sedang"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Warna","TCU","50","6"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Fluorida F-","mg L","1,5","0,08"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Kesadahan CaCO3","mg L","500","133,98"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Mangan Mn","mg L","0,5","0,03"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Nitrat sebagai N","mg L","10","3,26"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Ciracas","Ciracas","-6,328055556","106,8775","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Turbidity NTU","NTU","25","6,68"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Warna","TCU","50","39"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Besi Fe","mg L","1","0,36"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Fluorida F-","mg L","1,5","0,24"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Kesadahan CaCO3","mg L","500","171,11"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Mangan Mn","mg L","0,5","0,51"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Nitrat sebagai N","mg L","10","1,21"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,04"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Raksa Hg","mg L","0,001","0,0004"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Sulfat SO42-","mg L","400","10,32"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Total Coliform","CFU 100 ml","50","1000"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","E. Coli","CFU 100 ml","50","1000"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Nilai IP","-","-","5,36"
"2022","2022","2","Agustus-September 2022","Kwitang","Senen","-6,186686111","106,8409639","Kategori","-","-","cemar sedang"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","pH","-","6,5-8,5","6,68"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","TDS ppm","mg L","1000","246"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Turbidity NTU","NTU","25","0,485"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Warna","TCU","50","13"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Besi Fe","mg L","1","0,03"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Fluorida F-","mg L","1,5","0,02"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Kesadahan CaCO3","mg L","500","134,31"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Mangan Mn","mg L","0,5","0,03"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Nitrat sebagai N","mg L","10","2,25"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Sulfat SO42-","mg L","400","13,07"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Paseban","Senen","-6,191527778","106,8540278","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Fluorida F-","mg L","1,5","0,02"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Kesadahan CaCO3","mg L","500","175,66"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Mangan Mn","mg L","0,5","0,85"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Nitrat sebagai N","mg L","10","0,37"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,22"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Seng Zn","mg L","15","0,006"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Sulfat SO42-","mg L","400","17,8"
"2022","2022","2","Agustus-September 2022","Kebon Melati","Tanah Abang","-6,191222222","106,8127778","Timbal Pb","mg L","0,05","0,02"
